Provider.ID,Hospital.Name,Measure.ID,Gastrointestinal,Eye,Nervous.System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Measure.Start.Date,Measure.End.Date,lat,lon
450058,BAPTIST MEDICAL CENTER,OP-26,4283,617,419,4540,5735,906,2388,01/01/2013,12/31/2013,29.432885229000078,98.49282708899995
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,OP-26,81,474,46,46,19,81,287,01/01/2013,12/31/2013,32.75009330800003,97.11521149899994
450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,OP-26,4011,18,147,111,186,311,1116,01/01/2013,12/31/2013,29.71472607100003,95.39682140899998
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,OP-26,1566,52,2204,2660,2097,464,2114,01/01/2013,12/31/2013,29.031918413000028,95.45216233299999
450073,COGDELL MEMORIAL HOSPITAL,OP-26,110,161,24,149,4,25,1,01/01/2013,12/31/2013,32.68847712500008,100.91713627399997
450078,ANSON GENERAL HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,32.76742281400004,99.89548544199994
450079,BAYLOR MEDICAL CENTER AT IRVING,OP-26,828,0,19,203,12,207,67,01/01/2013,12/31/2013,32.834260581000024,96.95925361299999
450080,TITUS REGIONAL MEDICAL CENTER,OP-26,1810,20,82,1321,1309,635,140,01/01/2013,12/31/2013,33.17582917500005,94.97047281399995
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,OP-26,31,0,0,55,293,0,4,01/01/2013,12/31/2013,28.407945135000034,97.73268821299996
450083,EAST TEXAS MEDICAL CENTER,OP-26,5692,0,5013,1089,11673,977,1645,01/01/2013,12/31/2013,32.33832655400005,95.29186956199999
450085,GRAHAM REGIONAL MEDICAL CENTER,OP-26,89,0,50,25,3,15,0,01/01/2013,12/31/2013,33.089880169000025,98.58462395299995
450087,NORTH HILLS HOSPITAL,OP-26,1323,0,183,123,35,123,265,01/01/2013,12/31/2013,32.82889094800004,97.21224284699997
450090,NORTH TEXAS MEDICAL CENTER,OP-26,109,0,37,59,335,19,22,01/01/2013,12/31/2013,33.64536442600007,97.16221076999994
450092,FORT DUNCAN MEDICAL CENTER,OP-26,210,578,1,12,44,18,59,01/01/2013,12/31/2013,28.709446145000072,100.45392437099997
450097,BAYSHORE MEDICAL CENTER,OP-26,3239,104,57,632,2220,171,457,01/01/2013,12/31/2013,29.665153144000044,95.18371238199995
450099,PAMPA REGIONAL MEDICAL CENTER,OP-26,126,0,27,43,14,180,44,01/01/2013,12/31/2013,35.57211491000004,100.96348470099997
450101,HILLCREST BAPTIST MEDICAL CENTER,OP-26,4023,492,1385,1567,2175,514,10164,01/01/2013,12/31/2013,31.48915129100004,97.15696089499994
450102,MOTHER FRANCES HOSPITAL,OP-26,8947,2488,11194,6049,8019,1813,1923,01/01/2013,12/31/2013,32.34216595700008,95.29195713599995
450104,GUADALUPE REGIONAL MEDICAL CENTER,OP-26,1344,687,40,191,18,257,112,01/01/2013,12/31/2013,29.569053429000064,97.94775009099999
450107,LAS PALMAS MEDICAL CENTER,OP-26,1826,0,187,1755,2086,364,418,01/01/2013,12/31/2013,31.770031533000065,106.49841285699995
450108,CONNALLY MEMORIAL MEDICAL CENTER,OP-26,272,121,57,427,771,2,10,01/01/2013,12/31/2013,29.159570708000047,98.17340903599995
450119,SOUTH TEXAS HEALTH SYSTEM,OP-26,514,2,299,222,118,72,588,01/01/2013,12/31/2013,26.263063567000074,98.18136485799994
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,OP-26,1036,336,195,1356,3650,252,171,01/01/2013,12/31/2013,30.275163659000043,97.73335768799996
450128,KNAPP MEDICAL CENTER,OP-26,732,0,1,440,0,100,23,01/01/2013,12/31/2013,26.151933083000074,97.97634874799996
450130,NIX HEALTH CARE SYSTEM,OP-26,610,334,212,414,32,86,365,01/01/2013,12/31/2013,29.425126634000037,98.48965736099996
450132,MEDICAL CENTER HOSPITAL,OP-26,2152,336,621,362,176,45,457,01/01/2013,12/31/2013,31.849945734000073,102.36411788699996
450133,MIDLAND MEMORIAL HOSPITAL,OP-26,1221,264,85,361,54,1051,170,01/01/2013,12/31/2013,31.996544210000025,102.08318980099995
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,OP-26,445,57,124,419,73,216,373,01/01/2013,12/31/2013,32.738433368000074,97.33931072399997
450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FORT WORTH,OP-26,1280,0,25,88,104,440,350,01/01/2013,12/31/2013,32.73043998900005,97.34378272899994
450143,SETON SMITHVILLE REGIONAL HOSPITAL,OP-26,413,0,0,42,44,0,36,01/01/2013,12/31/2013,30.04968443200005,97.19046936799998
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,OP-26,150,0,5,8,70,6,3,01/01/2013,12/31/2013,32.337086698000064,102.54617265199994
450147,DE TAR HOSPITAL NAVARRO,OP-26,2050,0,538,642,1193,91,415,01/01/2013,12/31/2013,28.807570485000042,96.99856657099997
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,OP-26,190,0,130,73,14,51,41,01/01/2013,12/31/2013,32.33106659800006,97.43765403399999
450152,METROPLEX HOSPITAL,OP-26,1004,256,116,208,214,342,252,01/01/2013,12/31/2013,31.113107770000056,97.79967133099996
450154,VAL VERDE REGIONAL MEDICAL CENTER,OP-26,735,279,0,39,52,66,168,01/01/2013,12/31/2013,29.374993867000057,100.89362680399995
450155,HEREFORD REGIONAL MEDICAL CENTER,OP-26,47,0,0,65,41,3,0,01/01/2013,12/31/2013,34.82073566400004,102.39119305299994
450162,GRACE MEDICAL CENTER,OP-26,1602,0,340,536,0,513,0,01/01/2013,12/31/2013,33.54880781900005,101.87010010499995
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,OP-26,116,0,1,479,2593,0,13,01/01/2013,12/31/2013,27.49144322500007,97.85040071399999
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,OP-26,900,166,16,28,8,6,17,01/01/2013,12/31/2013,28.93135722900007,98.52609695199999
450176,MISSION REGIONAL MEDICAL CENTER,OP-26,1459,0,59,138,33,27,27,01/01/2013,12/31/2013,26.196397150000053,98.31273996499999
450177,UVALDE MEMORIAL HOSPITAL,OP-26,415,220,21,89,1223,3,40,01/01/2013,12/31/2013,29.215143528000056,99.76852128399997
450178,PECOS COUNTY MEMORIAL HOSPITAL,OP-26,329,0,15,1,7,0,3,01/01/2013,12/31/2013,30.906354674000056,102.88225127499999
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,OP-26,6859,1086,1154,1846,785,1334,2656,01/01/2013,12/31/2013,29.81225287700005,95.43046832399995
450187,SCOTT & WHITE HOSPITAL BRENHAM,OP-26,189,167,35,173,432,116,292,01/01/2013,12/31/2013,30.145336067000073,96.39907641699995
450188,ETMC CLARKSVILLE,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,33.61278860200002,95.09958577199995
450192,HILL REGIONAL HOSPITAL,OP-26,288,244,78,37,13,8,1,01/01/2013,12/31/2013,32.012305698000034,97.09942754299999
450193,ST LUKES  HOSPITAL,OP-26,4655,288,747,1883,3855,1143,2841,01/01/2013,12/31/2013,29.708415014000025,95.39916368999997
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,OP-26,272,0,942,44,20,1,0,01/01/2013,12/31/2013,31.96094619300004,95.27033802399995
450196,PARIS REGIONAL MEDICAL CENTER,OP-26,1713,941,108,624,5355,329,430,01/01/2013,12/31/2013,33.66044318500008,95.54808403299995
450200,WADLEY REGIONAL MEDICAL CENTER,OP-26,545,0,747,315,1162,264,260,01/01/2013,12/31/2013,33.427606826000044,94.04667523499995
450203,WEATHERFORD REGIONAL MEDICAL CENTER,OP-26,1138,0,0,190,0,329,533,01/01/2013,12/31/2013,32.74753979500008,97.78684751699996
450209,NORTHWEST TEXAS HOSPITAL,OP-26,1310,0,53,86,73,211,303,01/01/2013,12/31/2013,35.19046615600007,101.92036375999999
450210,E.T.M.C. CARTHAGE,OP-26,120,0,0,0,3,0,14,01/01/2013,12/31/2013,32.14379210100003,94.33337716099999
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,OP-26,403,200,313,469,1507,521,401,01/01/2013,12/31/2013,31.32533210500003,94.68526612199997
450213,UNIVERSITY HOSPITAL,OP-26,3089,380,1,427,82,683,1210,01/01/2013,12/31/2013,29.510073884000064,98.57945748399999
450214,GULF COAST MEDICAL CENTER,OP-26,759,94,0,10,11,19,0,01/01/2013,12/31/2013,29.33087321200003,96.11852293499999
450219,SCOTT & WHITE HOSPITAL-LLANO,OP-26,398,6,0,81,18,113,10,01/01/2013,12/31/2013,30.743282756000042,98.67767107199995
450221,MOORE COUNTY HOSPITAL DISTRICT,OP-26,358,5,0,6,0,2,3,01/01/2013,12/31/2013,35.86427099600007,101.97030118399994
450222,CONROE REGIONAL MEDICAL CENTER,OP-26,811,0,129,2141,110,124,584,01/01/2013,12/31/2013,30.28451448100003,95.46626703199996
450229,HENDRICK MEDICAL CENTER,OP-26,2458,47,2743,1103,339,523,5369,01/01/2013,12/31/2013,32.47147191200003,99.73114769599994
450231,BSA HEALTH SYSTEM,OP-26,2835,0,302,283,280,948,1733,01/01/2013,12/31/2013,35.19498757900004,101.91922648699995
450235,MEMORIAL HOSPITAL,OP-26,17,4,92,33,39,64,8,01/01/2013,12/31/2013,29.516864130000044,97.42991556499999
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,OP-26,509,267,9,85,1180,173,189,01/01/2013,12/31/2013,33.156315111000026,95.60012823899996
450237,CHRISTUS SANTA ROSA HOSPITAL,OP-26,19030,1406,3474,20245,17143,2073,12309,01/01/2013,12/31/2013,29.427593552000076,98.49792202299994
450241,FAITH COMMUNITY HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,33.22600634100007,98.16922940399996
450243,HAMLIN MEMORIAL HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,32.88516645900006,100.13474049499996
450253,BELLVILLE ST. JOSEPH HEALTH CENTER,OP-26,271,496,0,43,27,0,0,01/01/2013,12/31/2013,29.952073492000068,96.26086939099997
450271,WISE REGIONAL HEALTH SYSTEM,OP-26,1901,341,455,667,1257,133,296,01/01/2013,12/31/2013,33.218489711000075,97.59545252599997
450272,CENTRAL TEXAS MEDICAL CENTER,OP-26,229,0,23,144,60,176,26,01/01/2013,12/31/2013,29.851832605000027,97.94709213799996
450280,BAYLOR MEDICAL CENTER AT GARLAND,OP-26,1119,0,23,28,57,178,214,01/01/2013,12/31/2013,32.91860761000004,96.66228062999994
450289,HARRIS HEALTH SYSTEM,OP-26,4202,2222,1074,7951,14848,500,1280,01/01/2013,12/31/2013,29.68540256700004,95.39061373999999
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,OP-26,157,0,18,80,4,16,2,01/01/2013,12/31/2013,32.58450166400007,96.27498631899994
450293,FRIO REGIONAL HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,28.89570062000007,99.09937893399996
450299,COLLEGE STATION MEDICAL CENTER,OP-26,698,0,107,1653,2889,89,99,01/01/2013,12/31/2013,30.582581923000077,96.29126007099995
450306,STAMFORD MEMORIAL HOSPITAL,OP-26,0,174,0,0,0,0,0,01/01/2013,12/31/2013,32.928324572000065,99.78509949999994
450324,TEXOMA MEDICAL CENTER,OP-26,2647,157,50,458,73,716,746,01/01/2013,12/31/2013,33.749753385000076,96.58616823799997
450330,OAKBEND MEDICAL CENTER,OP-26,329,0,306,294,997,34,41,01/01/2013,12/31/2013,29.577451259000043,95.77147806099998
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,OP-26,1811,1051,483,796,238,212,275,01/01/2013,12/31/2013,31.41964798300006,100.47066305899995
450346,BAPTIST BEAUMONT HOSPITAL,OP-26,1489,2,719,159,43,238,440,01/01/2013,12/31/2013,30.068498459000068,94.11974084499997
450347,HUNTSVILLE MEMORIAL HOSPITAL,OP-26,1715,199,163,325,13,158,101,01/01/2013,12/31/2013,30.69903283000008,95.55842460999997
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,OP-26,107,0,0,0,0,0,0,01/01/2013,12/31/2013,31.30745366700006,96.89600940099996
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,OP-26,273,414,49,207,25,17,16,01/01/2013,12/31/2013,32.22281836800005,98.20456489999998
450352,HUNT REGIONAL MEDICAL CENTER,OP-26,2132,84,2,516,0,209,14,01/01/2013,12/31/2013,33.12343492100007,96.12338031799999
450358,THE  METHODIST HOSPITAL,OP-26,3322,550,1381,1845,1129,794,2124,01/01/2013,12/31/2013,29.710291314000074,95.40029134499997
450369,CHILDRESS REGIONAL MEDICAL CENTER,OP-26,202,82,14,12,2,11,5,01/01/2013,12/31/2013,34.268080818000044,100.28653804599998
450370,COLUMBUS COMMUNITY HOSPITAL,OP-26,1160,802,0,87,459,153,19,01/01/2013,12/31/2013,29.694327203000057,96.54255739699994
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,OP-26,1390,160,49,186,32,68,65,01/01/2013,12/31/2013,32.42996784400003,96.85943720099999
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,33.176574423000034,95.23346949099994
450379,DALLAS MEDICAL CENTER,OP-26,128,413,2,1363,570,49,411,01/01/2013,12/31/2013,32.915007881000065,96.87013728899996
450388,METHODIST HOSPITAL,OP-26,6018,286,348,1302,266,853,1818,01/01/2013,12/31/2013,29.50890547100005,98.57381936899998
450389,EAST TEXAS MEDICAL CENTER ATHENS,OP-26,1179,268,975,972,1902,404,46,01/01/2013,12/31/2013,32.17073996600004,95.84364004699995
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,OP-26,274,0,80,125,605,7,33,01/01/2013,12/31/2013,30.73040605600005,94.93777410799999
450399,BROWNFIELD REGIONAL MEDICAL CENTER,OP-26,122,0,16,0,4,2,0,01/01/2013,12/31/2013,33.18710925100004,102.26764371999997
450400,PARKVIEW REGIONAL HOSPITAL,OP-26,178,0,0,16,35,42,0,01/01/2013,12/31/2013,31.675868966000053,96.48009801599994
450403,MEDICAL CENTER OF MCKINNEY,OP-26,771,0,20,93,13,31,406,01/01/2013,12/31/2013,33.16164343300005,96.63552810299996
450411,EASTLAND MEMORIAL HOSPITAL,OP-26,449,108,0,3,96,0,0,01/01/2013,12/31/2013,32.400174219000064,98.82156240899997
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,OP-26,584,0,72,69,2,0,3,01/01/2013,12/31/2013,32.881166517000054,97.53374445299994
450422,BAYLOR MEDICAL CENTER AT UPTOWN,OP-26,130,44,513,720,10,0,0,01/01/2013,12/31/2013,32.80375096900008,96.79415057499995
450424,SAN JACINTO METHODIST HOSPITAL,OP-26,2459,692,138,1052,2078,254,301,01/01/2013,12/31/2013,29.76918980100004,94.97760198199995
450431,ST DAVID'S MEDICAL CENTER,OP-26,1160,44,23,1073,121,215,1160,01/01/2013,12/31/2013,30.290795514000024,97.72667214899997
450447,NAVARRO REGIONAL HOSPITAL,OP-26,6,462,0,0,0,14,14,01/01/2013,12/31/2013,32.084922282000036,96.50253531399994
450451,GLEN ROSE MEDICAL CENTER,OP-26,271,64,14,13,2,61,6,01/01/2013,12/31/2013,32.24127331300008,97.74732198499999
450460,TYLER COUNTY HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,30.775302141000054,94.42784557599998
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,OP-26,427,220,31,155,86,311,677,01/01/2013,12/31/2013,32.883173792000036,96.76334496299995
450465,MATAGORDA REGIONAL MEDICAL CENTER,OP-26,463,167,501,52,9,20,40,01/01/2013,12/31/2013,28.98280771000003,95.99135590199995
450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-W.N.J.,OP-26,599,0,75,63,681,40,241,01/01/2013,12/31/2013,33.637895196000045,96.62353957799996
450475,ETMC HENDERSON,OP-26,103,0,31,15,0,0,3,01/01/2013,12/31/2013,32.16161194100005,94.79632731399994
450484,WOODLAND HEIGHTS MEDICAL CENTER,OP-26,230,215,623,778,912,267,228,01/01/2013,12/31/2013,31.327921282000034,94.75614351899998
450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,32.37453009600006,94.86916765399997
450489,MEDICAL ARTS HOSPITAL,OP-26,214,0,0,4,2,0,0,01/01/2013,12/31/2013,32.740782042000035,101.96356255599994
450497,BOWIE MEMORIAL HOSPITAL,OP-26,178,0,16,2,18,3,8,01/01/2013,12/31/2013,33.56183734100006,97.83516252799996
450498,STEPHENS MEMORIAL HOSPITAL,OP-26,70,49,0,0,0,0,0,01/01/2013,12/31/2013,32.754593800000066,98.88769652299999
450508,MEMORIAL HOSPITAL,OP-26,1606,0,12,126,1284,134,296,01/01/2013,12/31/2013,31.613896590000024,94.64942205999995
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,OP-26,2872,0,1573,566,1722,387,420,01/01/2013,12/31/2013,29.933636548000038,93.98927834599999
450537,METHODIST RICHARDSON MEDICAL CENTER ,OP-26,780,0,93,329,36,89,126,01/01/2013,12/31/2013,32.99611718700004,96.66908742599998
450539,COVENANT HOSPITAL PLAINVIEW,OP-26,1059,476,0,4,0,299,0,01/01/2013,12/31/2013,34.20771712900006,101.73222843299999
450558,ABILENE REGIONAL MEDICAL CENTER,OP-26,3583,0,59,1384,2708,188,267,01/01/2013,12/31/2013,32.39045371800006,99.78593759799998
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,OP-26,615,0,54,407,43,397,120,01/01/2013,12/31/2013,32.935572655000044,97.09306003399996
450565,PALO PINTO GENERAL HOSPITAL,OP-26,777,99,43,380,115,212,0,01/01/2013,12/31/2013,32.79953452900003,98.14558180799997
450571,SHANNON MEDICAL CENTER,OP-26,4083,1371,1023,749,617,260,402,01/01/2013,12/31/2013,31.464676852000025,100.43456898299996
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,OP-26,32,0,2,152,183,31,7,01/01/2013,12/31/2013,30.90810140600007,94.00847214399994
450578,HEMPHILL COUNTY HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,35.90519358900008,100.38741821999997
450580,EAST TEXAS MEDICAL CENTER CROCKETT,OP-26,189,2,19,72,103,22,8,01/01/2013,12/31/2013,31.323752786000057,95.43728061399997
450584,WILBARGER GENERAL HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,34.159499733000075,99.31332355499995
450586,SEYMOUR HOSPITAL,OP-26,55,0,12,77,413,0,2,01/01/2013,12/31/2013,33.58939345700003,99.24756356099994
450587,BROWNWOOD REGIONAL MEDICAL CENTER,OP-26,1449,118,148,531,1628,202,185,01/01/2013,12/31/2013,31.677057370000057,98.99238228199994
450591,ANGLETON-DANBURY MEDICAL CENTER,OP-26,194,0,0,98,630,11,8,01/01/2013,12/31/2013,29.18516267600006,95.40372040599999
450596,LAKE GRANBURY MEDICAL CENTER,OP-26,809,0,919,561,859,33,72,01/01/2013,12/31/2013,32.43155306600005,97.80308917499997
450597,CUERO COMMUNITY HOSPITAL,OP-26,204,62,77,43,8,33,2,01/01/2013,12/31/2013,29.113189679000072,97.28150942399998
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,OP-26,193,473,28,685,511,216,36,01/01/2013,12/31/2013,30.26237448300003,98.88031596099995
450605,CARE REGIONAL MEDICAL CENTER,OP-26,242,0,0,3,2,0,4,01/01/2013,12/31/2013,27.915952882000056,97.16199247799995
450610,MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,OP-26,3009,440,1218,990,411,698,1223,01/01/2013,12/31/2013,29.780034284000067,95.54460080099994
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,OP-26,1426,236,159,702,1471,399,868,01/01/2013,12/31/2013,29.54037313500004,95.12728915099996
450620,DIMMIT REGIONAL HOSPITAL,OP-26,0,0,27,0,0,0,0,01/01/2013,12/31/2013,28.51965004300007,99.86260131599994
450634,DENTON REGIONAL MEDICAL CENTER,OP-26,555,0,34,224,19,159,657,01/01/2013,12/31/2013,33.15170302700005,97.09553626299999
450638,HOUSTON NORTHWEST MEDICAL CENTER,OP-26,1924,613,387,1202,3141,633,368,01/01/2013,12/31/2013,30.01811311700004,95.43963368899995
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,OP-26,444,0,76,331,27,109,486,01/01/2013,12/31/2013,32.832860150000045,97.12518524299998
450641,NOCONA GENERAL HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,33.77832109700006,97.73159561099999
450643,DOCTORS HOSPITAL OF LAREDO,OP-26,1050,249,13,27,142,74,246,01/01/2013,12/31/2013,27.60839434600007,99.47661493399994
450644,WEST HOUSTON MEDICAL CENTER,OP-26,826,0,212,1228,344,145,312,01/01/2013,12/31/2013,29.730563010000026,95.59320854099997
450647,MEDICAL CITY DALLAS HOSPITAL,OP-26,1789,0,170,314,2713,692,916,01/01/2013,12/31/2013,32.90947794900006,96.77213011699996
450651,MEDICAL CENTER OF PLANO,OP-26,2945,0,201,319,2176,100,343,01/01/2013,12/31/2013,33.01937811100004,96.76572442499997
450653,SCENIC MOUNTAIN MEDICAL CENTER,OP-26,417,0,2,12,13,48,9,01/01/2013,12/31/2013,32.239823743000045,101.49303431699997
450654,STARR COUNTY MEMORIAL HOSPITAL,OP-26,970,0,0,1,5,26,0,01/01/2013,12/31/2013,26.376010205000057,98.79654943099996
450656,NACOGDOCHES MEDICAL CENTER,OP-26,426,0,0,314,0,249,493,01/01/2013,12/31/2013,31.583861849000073,94.62222911299995
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,OP-26,215,0,0,35,10,0,0,01/01/2013,12/31/2013,31.72560069900004,96.16965249899994
450659,PARK PLAZA HOSPITAL,OP-26,1311,41,74,285,274,220,272,01/01/2013,12/31/2013,29.722445184000037,95.38809546499994
450661,ODESSA REGIONAL HOSPITAL,OP-26,639,104,159,439,959,151,196,01/01/2013,12/31/2013,31.851235605000056,102.36636532999995
450662,VALLEY REGIONAL MEDICAL CENTER,OP-26,2147,340,102,314,816,57,441,01/01/2013,12/31/2013,25.969991166000057,97.47837904199997
450668,SIERRA MEDICAL CENTER,OP-26,1219,220,85,820,867,51,310,01/01/2013,12/31/2013,31.77812055100003,106.47969288599995
450669,MEDICAL CENTER OF LEWISVILLE,OP-26,773,0,49,250,5,50,74,01/01/2013,12/31/2013,33.04625278000003,97.00475030799998
450670,TOMBALL REGIONAL MEDICAL CENTER,OP-26,2482,100,104,1682,1986,504,329,01/01/2013,12/31/2013,30.089253471000063,95.62389203199996
450672,PLAZA MEDICAL CENTER OF FORT WORTH,OP-26,2609,0,82,150,13,4,416,01/01/2013,12/31/2013,32.73454400500003,97.34374819899995
450674,WOMANS HOSPITAL OF TEXAS,THE,OP-26,108,0,0,27,35,621,63,01/01/2013,12/31/2013,29.692731293000065,95.40136168499998
450675,MEDICAL CENTER OF ARLINGTON,OP-26,2116,0,5,113,29,149,121,01/01/2013,12/31/2013,32.69195089100003,97.11475069399995
450677,HUGULEY MEMORIAL MEDICAL CENTER,OP-26,2501,1629,549,716,3069,189,364,01/01/2013,12/31/2013,32.53655018300003,97.31239983199998
450678,DOCTORS HOSPITAL,OP-26,1134,0,683,470,1991,48,192,01/01/2013,12/31/2013,32.83528380700005,96.70554304999996
450684,MEMORIAL HERMANN NORTHEAST,OP-26,490,0,51,112,96,211,288,01/01/2013,12/31/2013,29.994882631000053,95.27533892799994
450686,UNIVERSITY MEDICAL CENTER,OP-26,3615,860,257,643,554,393,544,01/01/2013,12/31/2013,33.607000355000025,101.88780721899997
450688,DALLAS REGIONAL MEDICAL CENTER,OP-26,220,0,69,144,1385,30,220,01/01/2013,12/31/2013,32.778641090000065,96.60007123899999
450690,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,OP-26,1405,0,9,493,487,71,152,01/01/2013,12/31/2013,32.42428677700008,95.20790163399994
450694,EL CAMPO MEMORIAL HOSPITAL,OP-26,213,135,33,11,3,0,5,01/01/2013,12/31/2013,29.21949896500007,96.28969002699995
450697,SOUTHWEST GENERAL HOSPITAL,OP-26,214,111,84,626,1437,141,60,01/01/2013,12/31/2013,29.354107932000034,98.54647917799997
450698,LAMB HEALTHCARE CENTER,OP-26,26,0,0,0,0,0,0,01/01/2013,12/31/2013,33.912411905000056,102.34541650699998
450702,LONGVIEW REGIONAL MEDICAL CENTER,OP-26,2283,94,1031,745,1050,231,340,01/01/2013,12/31/2013,32.53252521700006,94.72880244399994
450709,HOUSTON METHODIST ST JOHN HOSPITAL,OP-26,468,85,57,434,228,68,115,01/01/2013,12/31/2013,29.548858538000047,95.08482871799998
450711,RIO GRANDE REGIONAL HOSPITAL,OP-26,1412,0,64,78,91,51,709,01/01/2013,12/31/2013,26.185627924000073,98.22161636599998
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,OP-26,828,0,7,969,116,210,300,01/01/2013,12/31/2013,30.22727367500005,97.77426023599998
450716,CYPRESS FAIRBANKS MEDICAL CENTER,OP-26,1744,353,646,958,2573,195,162,01/01/2013,12/31/2013,29.92633914700008,95.58865126699999
450718,ST. DAVID'S ROUND ROCK MEDICAL CENTER,OP-26,515,0,8,125,135,96,192,01/01/2013,12/31/2013,30.508996208000042,97.71340131999995
450723,METHODIST CHARLTON MEDICAL CENTER,OP-26,852,0,6,218,103,94,186,01/01/2013,12/31/2013,32.64745265300007,96.87646101199994
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,OP-26,1855,143,95,158,127,236,93,01/01/2013,12/31/2013,33.028235702000075,96.88446821799994
450742,LAKE POINTE MEDICAL CENTER,OP-26,1804,0,71,963,4737,76,199,01/01/2013,12/31/2013,32.91888991900004,96.50943736099998
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,OP-26,261,0,7,63,39,64,284,01/01/2013,12/31/2013,33.21789322200004,97.16948166799995
450746,KNOX COUNTY HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,33.414075980000064,99.81160927499997
450747,PALESTINE REGIONAL MEDICAL CENTER,OP-26,742,0,105,345,1464,83,641,01/01/2013,12/31/2013,31.733984701000054,95.62748085899995
450749,EAST TEXAS MEDICAL CENTER TRINITY,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,30.951781261000065,95.37623144299994
450754,HAMILTON GENERAL HOSPITAL,OP-26,193,18,290,8,0,0,1,01/01/2013,12/31/2013,31.703937352000025,98.11337391499995
450755,COVENANT HOSPITAL LEVELLAND,OP-26,266,0,0,0,21,0,0,01/01/2013,12/31/2013,33.572751082000025,102.36779366599995
450766,U.T. SOUTHWESTERN UNIVERSITY HOSPITAL - ZALE LIPSHY,OP-26,90,0,187,862,1043,427,189,01/01/2013,12/31/2013,32.81095258500005,96.83628439699999
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,OP-26,380,0,21,49,21,155,116,01/01/2013,12/31/2013,33.045123544000035,96.83633855899996
450774,TOPS SURGICAL SPECIALTY HOSPITAL,OP-26,3695,108,1963,1402,12,13,53,01/01/2013,12/31/2013,30.017988186000025,95.44439595399996
450775,KINGWOOD MEDICAL CENTER,OP-26,985,0,66,905,314,159,312,01/01/2013,12/31/2013,30.05025856700007,95.25298980599996
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,OP-26,145,0,34,233,14,230,153,01/01/2013,12/31/2013,32.65890518200007,97.41982756799996
